Class 1,Class 2,Number of Files,MMD Score
downloadadmin,darkkomet,57,0.8518820605002831
downloadadmin,delf,57,1.129912947561839
downloadadmin,gamehack,57,1.0210985227266338
downloadadmin,fareit,57,1.0808644340106826
gamarue,benign,57,0.5486255686597019
gamarue,gandcrab,57,0.9404633596097823
gamarue,downloadguide,57,0.9381700996429096
gamarue,firseria,57,0.902426171651776
gamarue,emotet,57,0.8764600952665402
gamarue,driverpack,57,0.9389702084461025
gamarue,domaiq,57,0.9319510493710474
gamarue,hotbar,57,0.9412412200073286
gamarue,multiplug,57,0.9367627842691628
gamarue,dlhelper,57,0.9384586165948159
gamarue,downloadadmin,57,0.8219462934837506
gamarue,darkkomet,57,0.6385898784661752
gamarue,delf,57,0.9269576343587801
gamarue,gamehack,57,0.8153784552907588
gamarue,fareit,57,0.8772266881021874
darkkomet,benign,57,0.5768542142474254
darkkomet,gandcrab,57,0.970454326436669
darkkomet,downloadguide,57,0.9676543260718898
darkkomet,firseria,57,0.9406864778237475
darkkomet,emotet,57,0.904638341729809
darkkomet,driverpack,57,0.9685394692263629
darkkomet,domaiq,57,0.9613459951883451
darkkomet,hotbar,57,0.9709532228015761
darkkomet,multiplug,57,0.9665724354415495
darkkomet,dlhelper,57,0.967812552761213
darkkomet,downloadadmin,57,0.8518820605002831
darkkomet,gamarue,57,0.6385898784661752
darkkomet,delf,57,0.9558391105862287
darkkomet,gamehack,57,0.8435951073781811
darkkomet,fareit,57,0.9048064594155352
delf,benign,57,0.8611614897785407
delf,gandcrab,57,1.2484414037072804
delf,downloadguide,57,1.245979472000938
delf,firseria,57,1.219815282267235
delf,emotet,57,1.1879634459122035
delf,driverpack,57,1.2434714617592406
delf,domaiq,57,1.2403073562367655
delf,hotbar,57,1.248886885171788
delf,multiplug,57,1.2449718506372176
delf,dlhelper,57,1.2462594684681065
delf,downloadadmin,57,1.129912947561839
delf,gamarue,57,0.9269576343587801
delf,darkkomet,57,0.9558391105862287
delf,gamehack,57,1.1264128070166635
delf,fareit,57,1.186491138195765
gamehack,benign,57,0.7502294430718607
gamehack,gandcrab,57,1.1395310849047742
gamehack,downloadguide,57,1.1370951020006301
gamehack,firseria,57,1.1106681271354608
gamehack,emotet,57,1.0777734816083973
gamehack,driverpack,57,1.1377801465057722
gamehack,domaiq,57,1.1312675566730908
gamehack,hotbar,57,1.1356342797265122
gamehack,multiplug,57,1.1360609344512342
gamehack,dlhelper,57,1.1373828921751805
gamehack,downloadadmin,57,1.0210985227266338
gamehack,gamarue,57,0.8153784552907588
gamehack,darkkomet,57,0.8435951073781811
gamehack,delf,57,1.1264128070166635
gamehack,fareit,57,1.0770899816138737
fareit,benign,57,0.8117344245269927
fareit,gandcrab,57,1.1994059512433357
fareit,downloadguide,57,1.1969179786919404
fareit,firseria,57,1.1706977055095917
fareit,emotet,57,1.1385841283973033
fareit,driverpack,57,1.1976731455942837
fareit,domaiq,57,1.1912383291300577
fareit,hotbar,57,1.1998434340708228
fareit,multiplug,57,1.1959232864537106
fareit,dlhelper,57,1.1971866221916412
fareit,downloadadmin,57,1.0808644340106826
fareit,gamarue,57,0.8772266881021874
fareit,darkkomet,57,0.9048064594155351
fareit,delf,57,1.1864911381957648
fareit,gamehack,57,1.0770899816138737
benign,gandcrab,58,0.8773966764756869
benign,downloadguide,58,0.8747258382455204
benign,firseria,58,0.8482537010063487
benign,emotet,58,0.814231096690784
benign,driverpack,58,0.8755486734574845
benign,domaiq,58,0.8688432220059837
benign,hotbar,58,0.8778326449644178
benign,multiplug,58,0.8736044910097364
benign,dlhelper,58,0.8750732798634648
benign,downloadadmin,58,0.7606428882711369
benign,gamarue,58,0.5511376380635202
benign,darkkomet,58,0.5793274003978491
benign,delf,58,0.8637887153457143
benign,gamehack,58,0.7528071498031632
benign,fareit,58,0.8143520853541499
gandcrab,benign,58,0.8773966764756869
gandcrab,downloadguide,58,1.258670868094069
gandcrab,firseria,58,1.2324627863769435
gandcrab,emotet,58,1.2012630799866686
gandcrab,driverpack,58,1.2594127570254001
gandcrab,domaiq,58,1.2531189471885593
gandcrab,hotbar,58,1.261530454772828
gandcrab,multiplug,58,1.257639010086693
gandcrab,dlhelper,58,1.2589489386009267
gandcrab,downloadadmin,58,1.144389703689814
gandcrab,gamarue,58,0.9404894359273207
gandcrab,darkkomet,58,0.9704812490114271
gandcrab,delf,58,1.248465356862475
gandcrab,gamehack,58,1.1395576578606919
gandcrab,fareit,58,1.1994300832824454
downloadguide,benign,58,0.8747258382455204
downloadguide,gandcrab,58,1.258670868094069
downloadguide,firseria,58,1.2301286618282572
downloadguide,emotet,58,1.1986799501974734
downloadguide,driverpack,58,1.256729422144184
downloadguide,domaiq,58,1.250643102499175
downloadguide,hotbar,58,1.2590783758150306
downloadguide,multiplug,58,1.2552389163360522
downloadguide,dlhelper,58,1.2564920254776697
downloadguide,downloadadmin,58,1.1419370848262935
downloadguide,gamarue,58,0.9381700996429098
downloadguide,darkkomet,58,0.96765432607189
downloadguide,delf,58,1.245979472000938
downloadguide,gamehack,58,1.1370951020006301
downloadguide,fareit,58,1.1969179786919404
firseria,benign,58,0.8482537010063484
firseria,gandcrab,58,1.2324627863769435
firseria,downloadguide,58,1.2301286618282576
firseria,emotet,58,1.1722399522509166
firseria,driverpack,58,1.2308719264289705
firseria,domaiq,58,1.2245023052412347
firseria,hotbar,58,1.2329874833304628
firseria,multiplug,58,1.2289844789726128
firseria,dlhelper,58,1.230405691411915
firseria,downloadadmin,58,1.1158001383723106
firseria,gamarue,58,0.902426171651776
firseria,darkkomet,58,0.9406864778237475
firseria,delf,58,1.219815282267235
firseria,gamehack,58,1.1106681271354608
firseria,fareit,58,1.1706977055095917
emotet,benign,58,0.8142310966907842
emotet,gandcrab,58,1.2012630799866686
emotet,downloadguide,58,1.1986799501974736
emotet,firseria,58,1.1722399522509166
emotet,driverpack,58,1.1994439509915038
emotet,domaiq,58,1.1928225244444153
emotet,hotbar,58,1.2016853472964877
emotet,multiplug,58,1.1974061686147532
emotet,dlhelper,58,1.1989694360949625
emotet,downloadadmin,58,1.0843852004712495
emotet,gamarue,58,0.8764600952665403
emotet,darkkomet,58,0.904638341729809
emotet,delf,58,1.1879634459122035
emotet,gamehack,58,1.0777734816083973
emotet,fareit,58,1.1385841283973033
driverpack,benign,58,0.8755486734574845
driverpack,gandcrab,58,1.2594127570254001
driverpack,downloadguide,58,1.256729422144184
driverpack,firseria,58,1.2308719264289705
driverpack,emotet,58,1.1994439509915038
driverpack,domaiq,58,1.2513906145017002
driverpack,hotbar,58,1.2598203231143241
driverpack,multiplug,58,1.2559833590384937
driverpack,dlhelper,58,1.2572340273651772
driverpack,downloadadmin,58,1.1423573458416212
driverpack,gamarue,58,0.9389702084461025
driverpack,darkkomet,58,0.9685394692263629
driverpack,delf,58,1.2434714617592406
driverpack,gamehack,58,1.1377801465057718
driverpack,fareit,58,1.1976731455942837
domaiq,benign,58,0.8688432220059837
domaiq,gandcrab,58,1.2531189471885593
domaiq,downloadguide,58,1.250643102499175
domaiq,firseria,58,1.2245023052412347
domaiq,emotet,58,1.1928225244444153
domaiq,driverpack,58,1.2513906145017002
domaiq,hotbar,58,1.253533844340599
domaiq,multiplug,58,1.2496521455582474
domaiq,dlhelper,58,1.2509233765046726
domaiq,downloadadmin,58,1.1363829512119956
domaiq,gamarue,58,0.9319510493710474
domaiq,darkkomet,58,0.9613459951883451
domaiq,delf,58,1.2403073562367655
domaiq,gamehack,58,1.1312675566730908
domaiq,fareit,58,1.1912383291300577
hotbar,benign,58,0.8778326449644178
hotbar,gandcrab,58,1.2615304547728283
hotbar,downloadguide,58,1.2590783758150303
hotbar,firseria,58,1.2329874833304628
hotbar,emotet,58,1.2016853472964877
hotbar,driverpack,58,1.2598203231143241
hotbar,domaiq,58,1.253533844340599
hotbar,multiplug,58,1.2580386750439323
hotbar,dlhelper,58,1.2593600933670412
hotbar,downloadadmin,58,1.1447978277092492
hotbar,gamarue,58,0.9412412200073286
hotbar,darkkomet,58,0.9709532228015761
hotbar,delf,58,1.248886885171788
hotbar,gamehack,58,1.1356342797265122
hotbar,fareit,58,1.1998434340708228
multiplug,benign,58,0.8736044910097363
multiplug,gandcrab,58,1.257639010086693
multiplug,downloadguide,58,1.2552389163360522
multiplug,firseria,58,1.2289844789726128
multiplug,emotet,58,1.1974061686147532
multiplug,driverpack,58,1.2559833590384937
multiplug,domaiq,58,1.2496521455582474
multiplug,hotbar,58,1.2580386750439323
multiplug,dlhelper,58,1.2555149787453084
multiplug,downloadadmin,58,1.1409558381557656
multiplug,gamarue,58,0.9367627842691628
multiplug,darkkomet,58,0.9665724354415494
multiplug,delf,58,1.2449718506372176
multiplug,gamehack,58,1.1360609344512342
multiplug,fareit,58,1.1959232864537106
dlhelper,benign,58,0.8750732798634648
dlhelper,gandcrab,58,1.2589489386009267
dlhelper,downloadguide,58,1.2564920254776697
dlhelper,firseria,58,1.230405691411915
dlhelper,emotet,58,1.1989694360949625
dlhelper,driverpack,58,1.2572340273651768
dlhelper,domaiq,58,1.2509233765046726
dlhelper,hotbar,58,1.2593600933670415
dlhelper,multiplug,58,1.2555149787453086
dlhelper,downloadadmin,58,1.142212529409275
dlhelper,gamarue,58,0.9384586165948159
dlhelper,darkkomet,58,0.9678125527612129
dlhelper,delf,58,1.2462594684681068
dlhelper,gamehack,58,1.1373828921751805
dlhelper,fareit,58,1.1971866221916412
downloadadmin,benign,58,0.7606428882711368
downloadadmin,gandcrab,58,1.144389703689814
downloadadmin,downloadguide,58,1.1419370848262935
downloadadmin,firseria,58,1.1158001383723106
downloadadmin,emotet,58,1.0843852004712495
downloadadmin,driverpack,58,1.1423573458416212
downloadadmin,domaiq,58,1.1363829512119956
downloadadmin,hotbar,58,1.1447978277092492
downloadadmin,multiplug,58,1.1409558381557656
downloadadmin,dlhelper,58,1.142212529409275
downloadadmin,gamarue,58,0.8237665255223906
downloadadmin,darkkomet,58,0.8537041201693673
downloadadmin,delf,58,1.1317324650844327
downloadadmin,gamehack,58,1.0229185587426501
downloadadmin,fareit,58,1.0826840730463638
gamarue,benign,58,0.5511376380635202
gamarue,gandcrab,58,0.9404894359273207
gamarue,downloadguide,58,0.9381700996429096
gamarue,firseria,58,0.902426171651776
gamarue,emotet,58,0.8764600952665402
gamarue,driverpack,58,0.9389702084461025
gamarue,domaiq,58,0.9319510493710474
gamarue,hotbar,58,0.9412412200073286
gamarue,multiplug,58,0.9367627842691628
gamarue,dlhelper,58,0.9384586165948159
gamarue,downloadadmin,58,0.8237665255223906
gamarue,darkkomet,58,0.6385898784661752
gamarue,delf,58,0.9269576343587801
gamarue,gamehack,58,0.8153784552907588
gamarue,fareit,58,0.8772266881021874
darkkomet,benign,58,0.5793274003978491
darkkomet,gandcrab,58,0.9704812490114271
darkkomet,downloadguide,58,0.9676543260718898
darkkomet,firseria,58,0.9406864778237475
darkkomet,emotet,58,0.904638341729809
darkkomet,driverpack,58,0.9685394692263629
darkkomet,domaiq,58,0.9613459951883451
darkkomet,hotbar,58,0.9709532228015761
darkkomet,multiplug,58,0.9665724354415495
darkkomet,dlhelper,58,0.967812552761213
darkkomet,downloadadmin,58,0.8537041201693673
darkkomet,gamarue,58,0.6385898784661752
darkkomet,delf,58,0.9558391105862287
darkkomet,gamehack,58,0.8435951073781811
darkkomet,fareit,58,0.9048064594155352
delf,benign,58,0.8637887153457143
delf,gandcrab,58,1.248465356862475
delf,downloadguide,58,1.245979472000938
delf,firseria,58,1.219815282267235
delf,emotet,58,1.1879634459122035
delf,driverpack,58,1.2434714617592406
delf,domaiq,58,1.2403073562367655
delf,hotbar,58,1.248886885171788
delf,multiplug,58,1.2449718506372176
delf,dlhelper,58,1.2462594684681065
delf,downloadadmin,58,1.1317324650844327
delf,gamarue,58,0.9269576343587801
delf,darkkomet,58,0.9558391105862287
delf,gamehack,58,1.1264128070166635
delf,fareit,58,1.186491138195765
gamehack,benign,58,0.7528071498031632
gamehack,gandcrab,58,1.1395576578606919
gamehack,downloadguide,58,1.1370951020006301
gamehack,firseria,58,1.1106681271354608
gamehack,emotet,58,1.0777734816083973
gamehack,driverpack,58,1.1377801465057722
gamehack,domaiq,58,1.1312675566730908
gamehack,hotbar,58,1.1356342797265122
gamehack,multiplug,58,1.1360609344512342
gamehack,dlhelper,58,1.1373828921751805
gamehack,downloadadmin,58,1.0229185587426497
gamehack,gamarue,58,0.8153784552907588
gamehack,darkkomet,58,0.8435951073781811
gamehack,delf,58,1.1264128070166635
gamehack,fareit,58,1.0770899816138737
fareit,benign,58,0.8143520853541499
fareit,gandcrab,58,1.1994300832824454
fareit,downloadguide,58,1.1969179786919404
fareit,firseria,58,1.1706977055095917
fareit,emotet,58,1.1385841283973033
fareit,driverpack,58,1.1976731455942837
fareit,domaiq,58,1.1912383291300577
fareit,hotbar,58,1.1998434340708228
fareit,multiplug,58,1.1959232864537106
fareit,dlhelper,58,1.1971866221916412
fareit,downloadadmin,58,1.0826840730463638
fareit,gamarue,58,0.8772266881021874
fareit,darkkomet,58,0.9048064594155351
fareit,delf,58,1.1864911381957648
fareit,gamehack,58,1.0770899816138737
benign,gandcrab,59,0.8744643479335896
benign,downloadguide,59,0.8718066564370701
benign,firseria,59,0.8453412146710505
benign,emotet,59,0.8113467540914387
benign,driverpack,59,0.8726316582411883
benign,domaiq,59,0.8659299474899081
benign,hotbar,59,0.8749139339598505
benign,multiplug,59,0.8706904684163717
benign,dlhelper,59,0.8721562531438957
benign,downloadadmin,59,0.7594931572471926
benign,gamarue,59,0.5482771285248993
benign,darkkomet,59,0.5764788142583988
benign,delf,59,0.8608802605978998
benign,gamehack,59,0.7499221277761948
benign,fareit,59,0.811445097349585
gandcrab,benign,59,0.8744643479335895
gandcrab,downloadguide,59,1.258657905846074
gandcrab,firseria,59,1.2324497193946047
gandcrab,emotet,59,1.2012494497460637
gandcrab,driverpack,59,1.2593998254667502
gandcrab,domaiq,59,1.2531058990483637
gandcrab,hotbar,59,1.261517575714064
gandcrab,multiplug,59,1.257626049431595
gandcrab,dlhelper,59,1.2589359960197792
gandcrab,downloadadmin,59,1.1461440788625312
gandcrab,gamarue,59,0.9404751017419514
gandcrab,darkkomet,59,0.9704664208474225
gandcrab,delf,59,1.248452240265118
gandcrab,gamehack,59,1.1395454785159869
gandcrab,fareit,59,1.1994168533748613
downloadguide,benign,59,0.8718066564370701
downloadguide,gandcrab,59,1.258657905846074
downloadguide,firseria,59,1.2301286618282572
downloadguide,emotet,59,1.1986799501974734
downloadguide,driverpack,59,1.256729422144184
downloadguide,domaiq,59,1.250643102499175
downloadguide,hotbar,59,1.2590783758150306
downloadguide,multiplug,59,1.2552389163360522
downloadguide,dlhelper,59,1.2564920254776697
downloadguide,downloadadmin,59,1.143704436539338
downloadguide,gamarue,59,0.9381700996429098
downloadguide,darkkomet,59,0.96765432607189
downloadguide,delf,59,1.245979472000938
downloadguide,gamehack,59,1.1370951020006301
downloadguide,fareit,59,1.1969179786919404
firseria,benign,59,0.8453412146710505
firseria,gandcrab,59,1.2324497193946042
firseria,downloadguide,59,1.2301286618282576
firseria,emotet,59,1.1722399522509166
firseria,driverpack,59,1.2308719264289705
firseria,domaiq,59,1.2245023052412347
firseria,hotbar,59,1.2329874833304628
firseria,multiplug,59,1.2289844789726128
firseria,dlhelper,59,1.230405691411915
firseria,downloadadmin,59,1.1175674906562056
firseria,gamarue,59,0.902426171651776
firseria,darkkomet,59,0.9406864778237475
firseria,delf,59,1.219815282267235
firseria,gamehack,59,1.1106681271354608
firseria,fareit,59,1.1706977055095917
emotet,benign,59,0.8113467540914387
emotet,gandcrab,59,1.2012494497460637
emotet,downloadguide,59,1.1986799501974736
emotet,firseria,59,1.1722399522509166
emotet,driverpack,59,1.1994439509915038
emotet,domaiq,59,1.1928225244444153
emotet,hotbar,59,1.2016853472964877
emotet,multiplug,59,1.1974061686147532
emotet,dlhelper,59,1.1989694360949625
emotet,downloadadmin,59,1.0861532030453156
emotet,gamarue,59,0.8764600952665403
emotet,darkkomet,59,0.904638341729809
emotet,delf,59,1.1879634459122035
emotet,gamehack,59,1.0777734816083973
emotet,fareit,59,1.1385841283973033
driverpack,benign,59,0.8726316582411884
driverpack,gandcrab,59,1.2593998254667502
driverpack,downloadguide,59,1.256729422144184
driverpack,firseria,59,1.2308719264289705
driverpack,emotet,59,1.1994439509915038
driverpack,domaiq,59,1.2513906145017002
driverpack,hotbar,59,1.2598203231143241
driverpack,multiplug,59,1.2559833590384937
driverpack,dlhelper,59,1.2572340273651772
driverpack,downloadadmin,59,1.1441240483828683
driverpack,gamarue,59,0.9389702084461025
driverpack,darkkomet,59,0.9685394692263629
driverpack,delf,59,1.2434714617592406
driverpack,gamehack,59,1.1377801465057718
driverpack,fareit,59,1.1976731455942837
domaiq,benign,59,0.8659299474899081
domaiq,gandcrab,59,1.2531058990483637
domaiq,downloadguide,59,1.250643102499175
domaiq,firseria,59,1.2245023052412347
domaiq,emotet,59,1.1928225244444153
domaiq,driverpack,59,1.2513906145017002
domaiq,hotbar,59,1.253533844340599
domaiq,multiplug,59,1.2496521455582474
domaiq,dlhelper,59,1.2509233765046726
domaiq,downloadadmin,59,1.1381504294099967
domaiq,gamarue,59,0.9319510493710474
domaiq,darkkomet,59,0.9613459951883451
domaiq,delf,59,1.2403073562367655
domaiq,gamehack,59,1.1312675566730908
domaiq,fareit,59,1.1912383291300577
hotbar,benign,59,0.8749139339598506
hotbar,gandcrab,59,1.261517575714064
hotbar,downloadguide,59,1.2590783758150303
hotbar,firseria,59,1.2329874833304628
hotbar,emotet,59,1.2016853472964877
hotbar,driverpack,59,1.2598203231143241
hotbar,domaiq,59,1.253533844340599
hotbar,multiplug,59,1.2580386750439323
hotbar,dlhelper,59,1.2593600933670412
hotbar,downloadadmin,59,1.1465651061843496
hotbar,gamarue,59,0.9412412200073286
hotbar,darkkomet,59,0.9709532228015761
hotbar,delf,59,1.248886885171788
hotbar,gamehack,59,1.1356342797265122
hotbar,fareit,59,1.1998434340708228
multiplug,benign,59,0.8706904684163714
multiplug,gandcrab,59,1.257626049431595
multiplug,downloadguide,59,1.2552389163360522
multiplug,firseria,59,1.2289844789726128
multiplug,emotet,59,1.1974061686147532
multiplug,driverpack,59,1.2559833590384937
multiplug,domaiq,59,1.2496521455582474
multiplug,hotbar,59,1.2580386750439323
multiplug,dlhelper,59,1.2555149787453084
multiplug,downloadadmin,59,1.1427232526884863
multiplug,gamarue,59,0.9367627842691628
multiplug,darkkomet,59,0.9665724354415494
multiplug,delf,59,1.2449718506372176
multiplug,gamehack,59,1.1360609344512342
multiplug,fareit,59,1.1959232864537106
dlhelper,benign,59,0.8721562531438957
dlhelper,gandcrab,59,1.2589359960197792
dlhelper,downloadguide,59,1.2564920254776697
dlhelper,firseria,59,1.230405691411915
dlhelper,emotet,59,1.1989694360949625
dlhelper,driverpack,59,1.2572340273651768
